n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
13,5,4,442,0.99985,5e-05,0.23350000000000026,-3.5769,-3.3434,0.99985,0.9999826274148004,1.000001241081855
13,5,4,443,0.85045,0.14755,0.0398000000000005,-3.1308000000000002,-3.0909999999999997,0.85045,0.9980054938035006,1.721587117312507
13,5,4,445,0.99965,0.00015,0.20000000000000018,-3.9203,-3.7203,0.99965,0.9999587378516951,1.0000465356357204
13,5,4,446,0.9833,0.0167,0.15490000000000004,-3.3242000000000003,-3.1693000000000002,0.9833,0.9992218187834667,1.0025218855067188
13,5,4,447,0.96605,0.01665,0.07579999999999965,-3.7478999999999996,-3.6721,0.96605,0.9989051708957014,1.2493380684674056
13,5,4,449,0.90025,0.096,0.008700000000000152,-2.5775,-2.5688,0.096,0.9964721978661495,1.9846259450678043
13,5,4,450,0.99865,0.00055,0.14069999999999983,-3.2248,-3.0841000000000003,0.99865,0.9998926987720169,1.0071699699198557
13,5,4,451,0.99995,5e-05,0.2373000000000003,-2.7647000000000004,-2.5274,0.99995,0.9999827503888306,1.000001561516217
13,5,4,452,0.76625,0.183,0.09070000000000045,-3.6012,-3.5104999999999995,0.76625,0.9929544235254913,1.129806222454565
13,5,4,453,0.99635,0.00355,0.09419999999999984,-2.7855,-2.6913,0.99635,0.9998585586070725,1.113799016470916
13,5,4,454,0.89835,0.10165,0.06259999999999977,-3.6654999999999998,-3.6029,0.89835,0.9982640049106533,1.3769285263537183
13,5,4,455,0.9289,0.07105,0.04689999999999994,-3.122,-3.0751,0.9289,0.9984149503523382,1.9139011498393645
13,5,4,456,0.69645,0.1333,0.031299999999999883,-2.7983000000000002,-2.7670000000000003,0.1333,0.9858049815959691,1.9275415153699762
13,5,4,457,0.99565,0.00355,0.16130000000000022,-2.9564000000000004,-2.7951,0.99565,0.9994965870653497,1.0015196184407158
13,5,4,458,0.9985,0.00065,0.01869999999999994,-2.9637000000000002,-2.9450000000000003,0.00065,0.9936482201302429,2.0038006794655847
13,5,4,459,0.9999,0.0001,0.18179999999999996,-3.1055,-2.9237,0.9999,0.9999925551440992,1.0002645020848038
13,5,4,463,0.80595,0.19405,0.07279999999999998,-3.3027,-3.2299,0.80595,0.995722639052896,1.266617086126352
13,5,4,464,0.9044,0.0956,0.05710000000000015,-3.0197000000000003,-2.9626,0.9044,0.998192284001722,1.4434236076885374
13,5,4,465,0.81385,0.1858,0.04059999999999997,-3.6140999999999996,-3.5734999999999997,0.81385,0.9978791690877397,1.6682868786659384
13,5,4,466,0.99615,0.0036,0.22439999999999927,-4.3065,-4.0821000000000005,0.99615,0.9997681725298967,1.0000035090104225
13,5,4,467,0.99995,5e-05,0.43910000000000027,-3.7618,-3.3226999999999998,0.99995,0.9999815886012017,1.0
13,5,4,468,0.9852,0.01425,0.043700000000000294,-2.2374,-2.1936999999999998,0.9852,0.9990350294985251,1.6249964604125091
