seed,AR_max,succ,omega,deltag,deltal
373,0.9999941608433022,0.99995,1.0,0.420023318940765,0.946935896549404
374,0.9648093781200968,0.22545,1.0,0.39581694337247,1.0
375,0.999999027532824,0.99995,1.0,0.3661595876956059,1.0
378,1.0,1.0,0.99999896,0.37475261,1.0
382,1.0,1.0,0.9999989854470688,0.62475261,0.7512117979032051
383,0.9999903854753598,0.9999,0.99999896,0.37475261,1.0
384,0.9793924059139784,0.2811,1.0,0.6557852735139085,1.0
385,0.9998824068530374,0.9636,0.8774508223234231,0.4185772772652248,1.0
388,0.971957499124956,0.51105,0.9950543176079518,0.3821763348237869,1.0
392,0.983747658714511,0.6907,0.8603525275624413,0.3976457706405505,1.0
393,1.0,1.0,0.9941203963209506,1.0,0.9998943878385516
395,1.0,1.0,0.99999896,0.37475261,1.0
396,0.999994368140895,0.99995,1.0,0.397821562637233,1.0
397,0.9922195441710366,0.5489,0.8330111436375057,0.3627567125832271,1.0000000000000002
399,0.9997181552054506,0.99245,0.8303063038378458,0.9763873353405004,1.0
400,0.9999795507695656,0.99995,0.9999985165433936,0.3747491423014107,0.9990657719486216
403,1.0,1.0,0.99999896,0.37475261,1.0
404,1.0,1.0,0.8194230615426988,0.6068665929655346,0.975468608093196
405,0.9949509041161076,0.03635,1.0,0.3968650479453031,1.0
407,1.0,1.0,1.0,0.4529365796286713,0.9952366135731824
410,1.0,1.0,1.0,0.3319754959575923,1.0
835,1.0,1.0,0.9060557580809228,1.0,0.9976133961211116
836,0.976202839162886,0.4936,0.995096119296719,0.382607408642402,1.0
837,1.0,1.0,0.9991009528373768,0.2633843143575695,0.9990740813833636
838,0.9932577550570468,0.13245,1.0,0.6600374833099776,1.0
839,0.9999826113806796,0.99985,0.8665901822511155,0.2656055026545918,0.9996605414715988
840,0.9999957192511736,0.99955,0.9936858000731524,0.3255404429401448,0.961467910167602
841,1.0,1.0,0.9999696182046496,0.2985304512271634,0.9995206223549864
842,0.9990218460019744,0.9877,0.874836723041009,0.4128483396398424,0.9999999999999998
844,1.0,1.0,0.939548153194496,0.3992195071949081,0.8533450028762877
846,0.9999569354577807,0.9977,0.9985044100367164,0.5268179476596017,1.0
847,0.9702512240702672,0.3607,0.9994226338332332,0.3815858241828319,1.0
848,0.9997145138374104,0.9955,0.8740197999322898,0.3724782290078372,1.0
850,0.999928715708044,0.99945,0.6836866034769458,0.3690410155063378,1.0
851,0.9993299101674152,0.9812,0.99999896,0.37475261,1.0
852,0.9999827602739726,0.99985,0.99999896,0.37475261,1.0
854,0.999981785243742,0.9997,0.8819859094614685,0.3813815120622093,1.0
855,0.999999033209052,0.99995,0.9952272014445388,0.8690795169862878,0.9444107579179256
857,0.985016794474633,0.1784,1.0,0.3865133323177161,1.0
858,0.9946964303091964,0.7482,0.880278570774902,0.499884853229973,1.0
859,0.9996430791612784,0.99485,0.9159556569299256,0.582444532951696,1.0
865,0.9999279096398086,0.99925,0.9718431340588476,0.5717632016834604,0.9980754213741476
868,0.998902371820306,0.90625,0.8842579041204185,0.3714100838617749,0.999990431505612
869,0.979631458359346,0.1883,1.0,0.6243138830932167,1.0
871,0.9999787433616112,0.9998,0.9513880897554376,0.8764325126638969,1.0
874,1.0,1.0,0.99999896,0.37475261,1.0
875,1.0,1.0,1.0,1.0,0.7681920420528623
878,0.9999993124169412,0.99915,1.0,0.375917779014561,0.7159758565616724
881,0.9999940885416666,0.99995,0.972164091276688,0.3441481061145719,1.0
887,0.9999838356164384,0.99995,0.99999896,0.37475261,1.0
888,1.0,1.0,1.0,0.3891613206134732,1.0
890,0.9999315219654384,0.9987,0.9908544241430453,0.3546146122478502,1.0
893,0.9999871082587716,0.99995,1.0,0.4119484457339105,0.8458105562216686
896,0.9967395147827022,0.9174,0.9246025887174538,0.9495304266622948,1.0000000000000002
897,0.9999975102669404,0.99995,1.0,0.3430226183893387,0.9533528327281644
899,0.9999919016993156,0.99985,0.8400751272120093,0.3614605368028252,1.0
900,1.0,1.0,0.99999896,0.37475261,1.0
906,0.9999715389649618,0.9997,1.0,0.4091863812977594,1.0
909,0.9998200773518372,0.9973,0.8277047794350987,0.3773568137774858,0.9999482011422328
911,1.0,1.0,0.99999896,0.37475261,1.0
912,0.9999509749680814,0.98855,0.8037204198940869,0.3452207175035557,1.0
916,0.9941992342499126,0.8354,0.5067625665282707,0.2579593131080589,1.0
919,0.9960990757453164,0.00655,1.0,0.969203448617173,0.5464095347131921
923,0.9806588912526591,0.5347,0.9978039616601024,0.3794658317701516,0.9999999999999988
928,1.0,1.0,0.9996724135619284,0.3718669768315895,0.7363243344280368
933,0.9999885035056968,0.99955,0.9249703791944388,0.4357270332003784,1.0
935,1.0,1.0,0.9946650163195968,0.4200164260404169,0.9845403599456723
938,0.9961043454495762,0.78775,0.902090370526466,0.3758084240770432,1.0
939,1.0,1.0,0.99999896,0.37475261,1.0
942,1.0,1.0,0.99999896,0.37475261,1.0
943,0.999984192429022,0.9999,0.7524453505573286,0.8582803671778539,1.0
947,1.0,1.0,0.99999896,0.4881614093871488,0.9999122665307092
948,1.0,1.0,0.99999896,0.37475261,1.0
949,1.0,1.0,0.99999896,0.37475261,1.0
950,0.9957053538037596,0.9038,0.5398931954539868,0.7747778815194967,1.0
951,1.0,1.0,1.0,0.2572595579104096,0.8732625707974657
953,1.0,1.0,0.937789419259823,0.5056226265799483,0.8528814507747582
956,0.9993331495986848,0.89415,0.8642128583593153,0.225884329415808,1.0
960,0.9814324696132596,0.10395,0.9879839045328944,0.4957764435250087,0.9999999999999992
962,1.0,1.0,0.999479870669596,0.5950307407579613,0.9981191639365846
963,0.9853408874065944,0.64615,0.979159873983982,0.4233272864946817,0.9999992965502176
964,0.9864546665453,0.73015,0.7806344133813011,0.3515890941631523,1.0
973,0.9671523038321168,0.57935,1.0,0.657969990922507,0.9982026206755163
975,1.0,1.0,0.99999896,0.2308231830309489,0.8570145878490493
978,0.9999989091548884,0.99995,0.9990517568877004,0.8309784997225196,0.9475960121146302
981,0.9999972184531888,0.9999,0.8781253400243312,0.2287778715726362,0.9921276399382284
982,1.0,1.0,1.0,0.6768646532308837,0.7498688530893378
985,0.9999948583284703,0.99995,1.0,0.5258976046510003,0.991554088802608
986,0.9997612819283708,0.9933,0.7050530329085555,0.3215105619731957,1.0
988,1.0,1.0,1.0,0.289851326932163,0.9243755578393368
989,1.0,1.0,0.99999896,0.37475261,1.0
992,0.9999786901497576,0.99975,0.999990147336882,0.3747433845203033,0.9960826568541936
993,0.9992923076923078,0.0202,1.0,0.7376401913847376,0.9994566124851813
997,0.9804529281531208,0.12835,1.0,0.3768139545384457,0.9999999999999998
999,0.9994101728019068,0.9548,0.5956044578443639,0.3069643562633002,1.0
1000,0.9935427257336344,0.16985,0.9999999999999998,0.3753076768417595,0.9715509332205255
1001,0.9999950504124656,0.9998,1.0,0.4072042504276781,0.9409229375608416
1004,0.9982237265728284,0.9497,0.6387220136265771,0.3768390383706504,1.0
1005,1.0,1.0,1.0,0.4316798590816829,1.0
1006,0.9846074045285568,0.36065,1.0,0.3961646371586876,0.9999467911890214
1009,0.9969550513253638,0.9579,0.6636211638595604,0.3825760605827467,1.0
1011,1.0,1.0,0.7489914163706829,0.3191971340152935,1.0
1019,0.9998520592944294,0.9578,0.905551311231584,0.3914674515942668,1.0
1020,0.9999891327094113,0.9999,0.961165347032909,0.3621991442936194,0.9577793972558998
1021,0.9991296377875672,0.9862,0.9358812814786052,0.4031869779439233,1.0
1024,0.9997726310105184,0.99725,1.0,0.588455943449416,0.9999999999999998
1025,1.0,1.0,0.99999896,0.619656220724616,0.9999961954441824
1026,0.9999832168306754,0.99985,1.0,0.8174307017679565,0.8743089460378785
1031,0.9999944967760022,0.99995,1.0,0.3862625838471639,1.0
1032,0.9998761534621694,0.9967,0.6987920893142653,0.3104246095914257,0.9980966248074225
1034,0.9926851546160742,0.80105,0.6750003254779907,0.3843525032853096,1.0
1036,1.0,1.0,1.0,0.3745483631523205,0.998608445823905
1037,1.0,1.0,0.999992787354844,0.3747105593177192,0.9985750217960186
1040,0.999553792036723,0.9965,0.9948780825191864,0.3216161289507324,0.9999527740106664
1041,0.998635767882572,0.96485,0.8453113145758102,0.2887556547956229,1.0
1044,1.0,1.0,0.99999896,0.37475261,1.0
1045,1.0,1.0,0.9929054108745272,0.5085486545888518,1.0
1047,0.9983598200570551,0.58025,0.9491416280721549,0.3088740721845349,0.999976661462145
1051,0.9999978268578088,0.99995,1.0,0.316187244762102,1.0
1052,1.0000000000000002,1.0,0.9846260468959412,0.3592575836497537,1.0
1053,1.0,1.0,0.9988715775448316,0.5877483862014414,0.8769845261856798
1054,0.9999394880937222,0.9994,0.8513604744195962,0.3413541454914667,1.0
1056,0.9973700983861834,0.3383,1.0,0.8110555590143665,1.0
1057,0.9999772526296192,0.99975,0.9999888268779396,0.3749806202198619,0.999969773355119
1058,0.9441101460534496,0.3725,0.8453941120316063,0.4818587316119211,1.0
1059,1.0,1.0,1.0,0.4300051181336532,0.9281504004233168
1060,0.9941442057194192,0.0343,1.0,0.4568379503105611,1.0
1063,0.9999937640924464,0.9999,0.9845734135856236,0.3472403455839569,0.8797644025377843
1065,0.9858464307265266,0.02025,1.0,0.63270413906715,1.0
1066,1.0,1.0,1.0,0.6248795162018241,1.0
1067,0.9898003543453936,0.6485,1.0,0.3821103460212895,0.989500684351022
1068,1.0,1.0,0.99999896,0.37475261,1.0
1072,1.0,1.0,0.99999909000395,0.3758475447577661,0.7513959309403148
1073,0.9999722058591488,0.99975,1.0,0.3466491818718112,0.639567645928552
1075,0.9916274296721668,0.0246,0.9998549287707018,0.3786117522031885,0.9999718507962864
1076,0.9962161726120696,0.4802,0.8419953562849347,0.4473645198590409,1.0
1077,1.0,1.0,0.9999932023039688,0.5473801458268353,0.9999643584379608
1080,0.99482626385137,0.59785,0.9584221133975408,0.4512825071411033,1.0
1081,1.0,1.0,0.99999896,0.37475261,1.0
1084,1.0,1.0,1.0,0.3268808053492195,0.7786381510538178
1085,0.9999167185974048,0.77615,0.9707727610851178,0.3797520688686519,0.996552350786689
1087,1.0000000000000002,1.0,1.0,0.502663686078276,0.7567147870090691
1088,1.0,1.0,1.0,0.242763364981287,1.0
1089,0.9996264444945678,0.93185,0.8586343444126977,0.5125429759674294,1.0
1091,0.999297209088118,0.99045,0.9614499924934354,0.3484785840684347,0.9999999999999998
1093,1.0,1.0,0.9531936501512078,0.4831966680431569,0.9401140873258622
1094,1.0,1.0,0.99999896,0.37475261,1.0
1096,0.9761244402985074,0.4227,0.9846146415365306,0.6100975674487659,1.0
1098,1.0,1.0,0.99999896,0.37475261,1.0
1099,0.9999960011492453,0.99995,0.99999896,0.37475261,1.0
1100,1.0,1.0,1.0,0.3480149922705078,1.0
1103,1.0,1.0,0.99999896,0.37475261,1.0
1104,1.0,1.0,1.0,0.37475261,1.0
1105,0.999975679828646,0.9997,0.9987627421058958,0.367612830637165,1.0
1109,0.9724502391898608,0.2446,1.0,0.3705785188556546,0.6301486809660308
1110,0.9986804367725908,0.9799,0.7256017602814314,0.3570873757344138,1.0
1113,1.0,1.0,1.0,0.3728555688636089,1.0
1115,1.0,1.0,0.99999896,0.37475261,1.0
1117,1.0,1.0,1.0,1.0,1.0
1120,1.0,1.0,0.9281762042318512,0.2885646898524547,0.9365589890583884
1121,0.9919691180545932,0.00925,0.9999989368810556,0.3723278907873379,1.0
1122,0.9802024512642348,0.55915,0.9758521987184255,0.3310749639617168,1.0
1123,0.9915975591715976,0.9159,1.0,0.7784560857069678,0.9997506835709268
1125,0.9937660333868826,0.07595,1.0,0.799745320564985,0.9749269290255947
1127,1.0,1.0,0.917525067425532,0.3690394444873438,0.7271141596736126
1128,0.9992770287219366,0.92705,0.9999999999999998,0.6954593555755639,0.9949226599493664
1129,0.9999889262246116,0.9999,0.9839561227833712,0.3811454968498768,0.6457701930003494
1130,0.998523490120542,0.67175,0.99999996037088,0.627304598797244,1.0
1131,1.0,1.0,0.99999896,0.37475261,1.0
1135,1.0,1.0,0.99999896,0.37475261,1.0
1136,1.0,1.0,0.9684481382051124,0.5099459362029886,0.9990637006125416
1146,0.9996385156013332,0.99025,1.0,0.408652516375561,0.9996464980993311
1147,0.9991955640126062,0.9894,0.8152530342603498,0.4145051360346022,1.0
1148,0.9999434925772964,0.99875,0.8332100890362302,0.2726645866039369,0.9998345889894424
1150,1.0,1.0,0.903613871225496,0.9565340596947248,0.7418225113240999
1151,0.9999765537848604,0.9997,0.9853955391479418,0.4320238252198113,0.9997107906456488
1153,1.0,1.0,0.9269612363580524,0.4541152331291983,1.0
1154,1.0,1.0,0.99999896,0.37475261,1.0
1156,0.9999878979187844,0.99985,0.9163402787829494,0.3978929510061494,0.9999917219271184
1158,1.0,1.0,0.99999896,0.37475261,1.0
1162,0.9999607082109168,0.9997,0.9667185651224892,0.4832385256807683,1.0
1164,0.9999947860899228,0.99995,0.9999999999999998,0.666761560425611,0.8180148608294207
1166,0.998011938255646,0.94435,0.8437889816055139,0.3759172694295281,0.9999985458399367
1167,0.9986709594409556,0.93665,0.6695083514415981,0.2845585398192503,1.0
1168,0.9973283346036584,0.9609,0.810997505494424,0.3654717904582896,1.0
1172,1.0,1.0,0.9999999549575428,0.37475261,0.7499997967178961
1173,0.9999921999781204,0.99995,0.9999792979195464,0.319463933797765,0.7791615480482286
1174,0.9995491021324356,0.9954,0.9509852004113146,0.9926123709597404,1.0
1175,0.9997864619502316,0.9919,0.7487147500056655,0.2716126088089419,1.0
1178,0.9953771678693956,0.3022,1.0,0.5865592972736349,1.0
1180,0.999975483380404,0.99735,0.7787213241598385,0.4429153754411852,0.9999968437801576
1183,0.998921647149031,0.9874,0.7484175939616706,0.2170948535109489,1.0
1186,0.9999996631853786,0.99995,0.8141252834289504,0.3846172970103677,1.0
1187,0.999999104644656,0.9989,0.9987468687808984,0.4271005334048527,0.996792971971576
1190,0.9999524418604652,0.9992,0.99503988402904,0.5162522099609562,1.0
1191,1.0,1.0,1.0,1.0,0.7494238046547005
1192,0.9999396594361618,0.9996,1.0,0.4340481448338547,0.8921410540245119
1195,0.9999617778228258,0.99955,0.9941197406302672,0.3729351775852543,1.0
1200,0.9758298744503586,0.2442,1.0,0.4570069504341689,1.0
1202,1.0,1.0,0.99999896,0.37475261,1.0
1203,0.9983832008908234,0.61045,0.8686334453965685,0.3613477879002446,0.9999823957731078
1204,1.0,1.0,1.0,0.4982264308823952,0.6955065746304862
1207,0.9882126391562736,0.00275,0.9619019919089538,0.4501161146498477,1.0
1208,1.0,1.0,0.9999680355484906,0.5446275400539757,0.9996133571261056
1210,1.0,1.0,1.0,0.9999746560108436,1.0
1214,0.9898490210843376,0.21955,1.0,0.4091695980170884,1.0
1215,0.9999931509584664,0.99995,0.8709260483636186,0.3799451120336268,1.0
1217,1.0,1.0,1.0,0.3728756273153863,1.0
1218,0.9829617808375708,0.29395,1.0,0.5301751294602576,1.0
1220,0.9999896776530244,0.9999,0.8641499348586318,0.3388798676525128,0.9188299938207696
1223,1.0,1.0,0.8352726884745468,0.3869726769532036,0.9960052207023126
1224,0.9875333410929408,0.3429,1.0,0.4115355391370348,0.9999201150718688
1226,0.9965080866982066,0.8994,0.8453412652074259,0.5127098987468709,1.0
1229,1.0,1.0,0.99999896,0.62475261,1.0
1230,0.999568376407739,0.99455,0.988231336239134,0.3861724620687995,1.0
1232,1.0,1.0,0.99999896,0.37475261,1.0
1236,0.9999638501692192,0.9954,0.9905222776590384,0.381261635469576,0.999011683788084
1240,0.9998727789332936,0.99655,0.9854648619344102,0.4096038504393984,0.9998433725628494
1241,0.9932965446674537,0.87905,0.6180781819182272,0.2237567921498588,0.999996010612886
1242,0.99988395670797,0.9981,0.999997742429416,0.4905389904030082,1.0
1246,0.9999852456375838,0.99985,0.9789248893686096,0.8774553560947348,1.0
1251,0.9976612587695628,0.984,0.8533528380422389,0.1989900687659842,1.0
1252,0.9981781292241148,0.5228,0.9999784216966078,0.4200942065123471,0.9951007055250268
1259,0.9999951847221624,0.9999,0.9999999999999996,0.2619058710858392,0.6807123047975732
1262,0.999031271259729,0.9905,0.940353458752396,0.1609534086759936,1.0
1263,0.999978818055314,0.99975,0.990304939915418,0.9990381709478806,1.0
